"number","map_index","status","reason","category","kor_name","english_name","region","latitude","longitude"
"434","1717","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","성수의 비부절(우)","Haligtree Secret Medallion (Right)","surface","-160.182812","53.549318"
"435","1718","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","귀소 그림","Homecoming Painting","surface","-181.007812","113.957838"
"436","1722","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","철 숫돌 칼날","Iron Whetblade","surface","-178.875","86.305276"
"437","1729","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","화산관에서 온 편지","Letter from Volcano Manor","surface","-88.085937","64.17401"
"438","1730","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","베르나르에게 보내는 편지","Letter to Bernahl","surface","-88.429687","64.879556"
"439","1731","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","패치에게 보내는 편지","Letter to Patches","surface","-86.745312","64.499259"
"440","1734","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","고기 장사의 방울","Meat Peddler's Bell Bearing","surface","-130.542187","69.004289"
"441","1735","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","약 장사의 방울","Medicine Peddler's Bell Bearing","surface","-89.296","108.02"
"442","1769","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","피디의 방울","Pidia's Bell Bearing","surface","-107","55"
"443","1772","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","말하는 머리 ""시작하자""","Prattling Pate (Let's get to it) ","surface","-95.523437","89.269543"
"444","1773","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","말하는 머리 ""내 사랑""","Prattling Pate (My Beloved)","surface","-48.609375","146.665146"
"445","1774","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","말하는 머리 ""도와줘""","Prattling Pate (Please Help)","surface","-208.882812","118.668282"
"446","1776","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","말하는 머리 ""대단해""","Prattling Pate (Wonderful)","surface","-161.914062","83.574537"
"447","1778","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","예언 그림","Prophecy Painting","surface","-177.1625","85.339626"
"448","1780","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","배율자의 손가락","Recusant Finger","surface","-88.429687","64.385087"
"449","1781","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","붉은 편지","Red Letter","surface","-87.77344","64.20698"
"450","1782","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","붉은 숫돌 칼날","Red-Hot Whetblade","surface","-194","157"
"451","1783","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","붉은 사자 그림","Redmane Painting","surface","-177.45","147.935372"
"452","1790","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","재탄 그림","Resurrection Painting","surface","-140.914062","79.059176"
"453","1797","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","신성 숫돌 칼날","Sanctified Whetblade","surface","-105.492","113.16808"
"454","1798","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","온상 저주 - East Leyndell, Royal Capital","Seedbed Curse - East Leyndell, Royal Capital","surface","-102.6","118.73"
"455","1799","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","온상 저주 - Volcano Manor","Seedbed Curse - Volcano Manor","surface","-87.515625","62.472318"
"456","1800","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","온상 저주 - West Leyndell, Royal Capital","Seedbed Curse - West Leyndell, Royal Capital","surface","-103.828125","113.542772"
"457","1801","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","셀브스의 방울","Seluvis's Bell Bearing","surface","-109.296875","52.29408"
"458","1811","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","단석 채석꾼의 방울 [1]","Smithing-Stone Miner's Bell Bearing (1)","surface","-124.310938","66.566923"
"459","1812","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","단석 채석꾼의 방울 [2]","Smithing-Stone Miner's Bell Bearing (2)","surface","-105.515625","104.77761"
"460","1813","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","단석 채석꾼의 방울 [4]","Smithing-Stone Miner's Bell Bearing (4)","surface","-123.796875","216.721478"
"461","1814","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","단석 채석꾼의 방울 [3]","Smithing-Stone Miner's Bell Bearing [3]","surface","-89.589063","146.180677"
"462","1815","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","색 잃은 채석꾼의 방울 [1]","Somberstone Miner's Bell Bearing (1)","surface","-171.078125","145.606806"
"463","1816","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","색 잃은 채석꾼의 방울 [2]","Somberstone Miner's Bell Bearing (2)","surface","-93.28","91.6"
"464","1817","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","색 잃은 채석꾼의 방울 [3]","Somberstone Miner's Bell Bearing (3)","surface","-73.2","174.55"
"465","1818","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","색 잃은 채석꾼의 방울 [4]","Somberstone Miner's Bell Bearing (4)","surface","-127.25","214"
"466","1819","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","색 잃은 채석꾼의 방울 [5]","Somberstone Miner's Bell Bearing (5)","surface","-122.5","218.424622"
"467","1820","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","마술사 그림","Sorcerer Painting","surface","-60.304687","156.690235"
"468","1870","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","부적 주머니","Talisman Pouch (Godfrey)","surface","-106.929687","117.475379"
"469","1872","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","폭풍 매의 옛 왕","The Stormhawk King","surface","-181.26875","78.205959"
"470","1873","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","토푸스의 방울","Thops's Bell Bearing","surface","-137.554687","58.442722"
"471","1874","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","승리의 환희","Triumphant Delight","surface","-176.451563","107.596117"
"472","1879","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 알터 고원","Map (Altus Plateau)","surface","-96.128125","85.640468"
"473","1880","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 케일리드","Map (Caelid)","surface","-188.160938","142.176284"
"474","1881","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 구별된 설원","Map (Consecrated Snowfield)","surface","-69.22","141.14"
"475","1882","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 용총","Map (Dragonbarrow)","surface","-167.743752","143.740952"
"476","1883","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 도읍 로데일","Map (Leyndell, Royal Capital)","surface","-101.590625","100.177386"
"477","1884","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 림그레이브 동부","Map (Limgrave, East)","surface","-187.692472","119.932529"
"478","1885","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 림그레이브 서부","Map (Limgrave, West)","surface","-185.390625","103.055824"
"479","1886","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 리에니에 동부","Map (Liurnia, East)","surface","-163.5","77.1"
"480","1887","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 리에니에 서부","Map (Liurnia, West)","surface","-118.3625","50.685469"
"481","1888","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 거인들의 산령 동부","Map (Mountaintops of The Giants, East)","surface","-81.15","161.58"
"482","1889","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 겔미어 화산","Map (Mt. Gelmir)","surface","-84.7","62.1"
"483","1890","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 흐느낌의 반도","Map (Weeping Peninsula)","surface","-219.31","113"
"484","1891","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 거인들의 산령 서부","Map Mountaintops of the Giants, West","surface","-86.84548","145.74058"
"485","1892","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 리에니에 북부","Map: Liurnia, North","surface","-147.259943","69.593751"
"486","1893","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","만남의 장소 지도","Meeting Place Map","surface","-138.685369","59.759944"
"487","1894","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","불타는 나비 x2","2x Smoldering Butterfly","surface","-134.769965","75.077282"
"488","1895","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","신전석 x3","3x Sanctuary Stone","surface","-222.625","112.785418"
"489","1896","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","트리나의 수련 x3","3x Trina's Lily","surface","-205.95312","106.22286"
"490","1897","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","아르테리아의 잎 x4","4x Arteria Leaf (B)","surface","-212.65625","109.658474"
"491","1898","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","휘석 반딧불 x4","4x Glintstone Firefly","surface","-141.515625","61.00445"
"492","1948","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","개미돌","Formic Rock A","surface","-72.33125","158.366365"
"493","1952","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","휘석 반딧불 x3","Glintstone Firefly x3","surface","-172.190885","140.493819"
"494","1957","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","금빛 반딧불 x2","Gold Firefly x2","surface","-80.19531","83.08095"
"495","1967","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","굵은 짐승 뼈 x4","Hefty Beast Bone x4","surface","-80.296875","81.634089"
"496","1969","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","문어 알","Land Octopus Ovary B","surface","-97.42","97.73"
"497","2001","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","낡은 이빨","Old Fang C","surface","-130.05","220.9"
"498","2002","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","낡은 이빨","Old Fang D","surface","-227.121875","106.6902"
"499","2003","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","낡은 이빨","Old Fang E","surface","-122.6625","214.776154"
"500","2024","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","불타는 나비","Smoldering Butterfly (B)","surface","-106.398437","106.957023"
"501","2025","추가 검토 필요","소재 명칭 차이 또는 데이터 누락","material","불타는 나비","Smoldering Butterfly (C)","surface","-73.910938","161.120565"
"502","2064","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","빛바랜 금륜초 x10","x10 Tarnished Golden Sunflower","surface","-212.59375","105.91106"
"503","2065","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","트리나의 수련 x2","x2 Trina's Lily","surface","-148.4969","66.43316"
"504","2066","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","트리나의 수련 x3 - Temple Quarter","x3 Trina's Lily - Temple Quarter","surface","-142.97656","51.05704"
"505","2067","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","아르테리아의 잎 x4","x4 Arteria Leaf","surface","-173.86719","132.93454"
"506","2068","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","아르테리아의 잎 x4","x4 Arteria Leaf","surface","-213.88281","111.91264"
"507","2069","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","아르테리아의 잎 x4","x4 Arteria Leaf","surface","-214.6871","111.74074"
"508","2070","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","독꽃 x5","x5 Poisonbloom","surface","-213.1179","96.847"
"509","2071","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","material","트리나의 수련 x5","x5 Trina's Lily","surface","-209.21094","100.61385"
"510","2072","추가 검토 필요","방패 번역 차이 또는 데이터 누락","shield","짐승 문양 히터 실드","Beast Crest Heater Shield","surface","-177.015625","103.926527"
"511","2109","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","도가니의 모습/목","Aspect of the Crucible: Breath","surface","-87.085937","66.979244"
"512","2111","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","황금의 마력방호","Barrier of Gold","surface","-104.54687","116.7466"
"513","2121","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","하이마의 포탄","Cannon of Haima","surface","-119.86875","80.861837"
"514","2125","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spell","혜성 아줄","Comet Azur","surface","-89.20625","69.849755"
"515","2135","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","영원한 어둠","Eternal Darkness","surface","-180.421","146.49"
"516","2138","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spell","악신의 불","Flame of the Fell God","surface","-165.235937","75.169152"
"517","2140","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","불이여 힘을!","Flame, Grant me Strength","surface","-181.8281","130.2834"
"518","2142","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spell","창성의 비","Founding Rain of Stars","surface","-64.832812","164.370015"
"519","2144","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","냉기 무기","Frozen Armament","surface","-103.921875","59.240078"
"520","2158","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","정신 맑음","Lucidity","surface","-143.515625","82.215419"
"521","2165","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","독 무기","Poison Armament","surface","-175.54375","144.115396"
"522","2169","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spell","라니의 암월","Ranni's Dark Moon","surface","-169.05625","45.588693"
"523","2172","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","용암 작렬","Roiling Magma","surface","-93.74375","61.424507"
"524","2174","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","그림자의 유인","Shadow Bait","surface","-103.140625","115.676251"
"525","2177","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spell","멸망의 유성","Stars of Ruin","surface","-174.25","153.52"
"526","2187","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","불이여, 회오리쳐라!","Whirl, O Flame!","surface","-168.5","131.71447"
"527","2192","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","무구 덩어리 부적+1","Arsenal Charm +1","surface","-92.51","94.19"
"528","2200","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","뇌룡 표식의 탈리스만+1","Boltdrake Talisman +1","surface","-91.679687","77.221594"
"529","2203","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","푸른 호박 메달리온+1","Cerulean Amber Medallion +1","surface","-61.765625","156.541827"
"530","2204","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","푸른 호박 메달리온+2","Cerulean Amber Medallion +2","surface","-160.342188","56.766952"
"531","2208","추가 검토 필요","탈리스만 번역/표기 차이 또는 데이터 누락","talisman","클렙스의 작은 병","Crepus's Vial","surface","-90.125","81.330728"
"532","2209","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","붉은 호박 메달리온+1","Crimson Amber Medallion +1","surface","-89.42656","59.76021"
"533","2210","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","붉은 호박 메달리온+2","Crimson Amber Medallion +2","surface","-102.710937","116.095397"
"534","2214","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","용 표식 대형 방패의 탈리스만","Dragoncrest Greatshield Talisman","surface","-36.14063","150.50142"
"535","2216","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","용 표식 방패의 탈리스만+1","Dragoncrest Shield Talisman +1","surface","-94.06","89.94"
"536","2217","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","용 표식 방패의 탈리스만+2","Dragoncrest Shield Talisman +2","surface","-121.284375","216.432475"
"537","2219","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","황금 나무의 은총+1","Erdtree's Favor +1","surface","-100.38281","123.29377"
"538","2220","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","황금 나무의 은총+2","Erdtree's Favor +2","surface","-103.2625","120.21665"
"539","2224","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","염룡 표식의 탈리스만+1","Flamedrake Talisman +1","surface","-102.63125","124.59914"
"540","2225","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","염룡 표식의 탈리스만+2","Flamedrake Talisman +2","surface","-165.290625","157.705571"
"541","2226","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","고드프리의 초상","Godfrey Icon","surface","-109.36719","81.1123"
"542","2235","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","성룡 표식의 탈리스만+1","Haligdrake Talisman +1","surface","-104.15","116.08859"
"543","2242","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","마리카의 문드러진 각인","Marika's Soreseal","surface","-39.91875","149.423014"
"544","2244","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","옛 왕의 탈리스만","Old Lord's Talisman","surface","-120.6875","219.7418"
"545","2245","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","진주룡 표식의 탈리스만+1","Pearldrake Talisman +1","surface","-93.773437","74.022473"
"546","2246","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","진주룡 표식의 탈리스만+2","Pearldrake Talisman +2","surface","-43.50625","148.017004"
"547","2251","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","라다곤의 초상","Radagon Icon","surface","-139.101562","58.060745"
"548","2253","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","라다곤의 문드러진 각인","Radagon's Soreseal","surface","-173.273437","155.965932"
"549","2257","추가 검토 필요","탈리스만 번역/표기 차이 또는 데이터 누락","talisman","포효의 메달리온","Roar Medallion","surface","-188.59375","102.930932"
"550","2268","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","마력 용 표식의 탈리스만+1","Spelldrake Talisman +1","surface","-175.478125","147.198148"
"551","2269","추가 검토 필요","탈리스만 번역/표기 차이 또는 데이터 누락","talisman","마력 용 표식의 탈리스만+2","Spelldrake Talisman +2","surface","-85.648437","141.268446"
"552","2271","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","강건의 뿔 장식+1","Stalwart Horn Charm +1","surface","-78.01562","137.14518"
"553","2278","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","녹색 호박 메달리온+1","Viridian Amber Medallion +1","surface","-93","104"
"554","2279","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","녹색 호박 메달리온+2","Viridian Amber Medallion +2","surface","-43.062","147.75"
"555","2564","추가 검토 필요","무기 번역/강화 표기 차이 또는 데이터 누락","weapon","백금 지팡이","Albinauric Staff","surface","-91.0625","60.26223"
"556","2568","추가 검토 필요","무기 번역/강화 표기 차이 또는 데이터 누락","weapon","땅 잃은 기사의 도끼창 +8","Banished Knight's Halberd +8","surface","-143.715625","46.454226"
"557","2571","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","검은 칼날","Black Knife","surface","-95.24219","90.059"
"558","2577","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","그랑삭스의 벼락","Bolt of Gransax","surface","-104.625","115.95815"
"559","2583","추가 검토 필요","무기 번역/강화 표기 차이 또는 데이터 누락","weapon","카리아의 휘석검","Carian Knight's Sword","surface","-123.492187","48.433786"
"560","2596","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","암월의 대검","Dark Moon Greatsword","surface","-157.304687","58.408821"
"561","2600","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","세계 먹는 자의 왕홀","Devourer's Scepter","surface","-121","219.02522"
"562","2604","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","일식의 쇼텔","Eclipse Shotel","surface","-61.24375","158.080744"
"563","2629","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","신 사냥의 검","Godslayer's Greatsword","surface","-162.976562","146.426996"
"564","2633","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","황금률의 대검","Golden Order Greatsword","surface","-68.4626","148.53"
"565","2637","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","검 잇기의 대검","Grafted Blade Greatsword","surface","-231.054687","106.035335"
"566","2650","추가 검토 필요","무기 번역/강화 표기 차이 또는 데이터 누락","weapon","헬펜의 첨탑","Helphen's Steeple","surface","-62.29687","155.62148"
"567","2663","추가 검토 필요","무기 번역/강화 표기 차이 또는 데이터 누락","weapon","긴 자루 나대","Longhaft Axe","surface","-225.7","108"
"568","2673","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","마레 가의 집행검","Marais Executioner's Sword","surface","-79.914062","80.227421"
"569","2707","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","유적의 대검","Ruins Greatsword","surface","-193.05469","159.48091"
"570","2725","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","weapon","밤과 불꽃의 검","Sword of Night and Flame","surface","-108.082812","58.335612"
"571","2745","추가 검토 필요","세트 항목: 여러 방어구 중 대표 이미지 선택 필요","armor","도가니 나무 세트","Crucible Tree Set","underground","-95.265625","106.180862"
"572","2748","추가 검토 필요","세트 항목: 여러 방어구 중 대표 이미지 선택 필요","armor","전쟁 외과의 세트","War Surgeon Set","underground","-182.890625","152.635558"
"573","2749","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","ash_of_war","전회: 피의 징수","Ash of War: Blood Tax","underground","-180.76562","154.51983"
"574","2750","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","ash_of_war","전회: 추적 사격","Ash of War: Enchanted Shot","underground","-174.390625","128.410006"
"575","2751","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","ash_of_war","전회: 황금의 땅","Ash of War: Golden Land","underground","-103.820312","123.707613"
"576","2752","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","ash_of_war","전회: 준비 자세","Ash of War: Square Off","underground","-174.703125","137.493336"
"577","2753","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","ash_of_war","전회: 진공 베기","Ash of War: Vacuum Slice","underground","-96.65625","115.770407"
"578","2754","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","consumable","피의 장미 x5","Bloodrose x5","underground","-182.48437","154.71509"
"579","2813","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","영혼 묘 은방울꽃 채취자의 방울 [1]","Ghost-Glovewort Picker's Bell Bearing (1)","underground","-184.96875","123.366473"
"580","2814","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","영혼 묘 은방울꽃 채취자의 방울 [2]","Ghost-Glovewort Picker's Bell Bearing (2)","underground","-124.95625","66.39691"
"581","2815","추가 검토 필요","맵 전용 표식/보상 포함: E 데이터에서 동일 제목 없음","key_item","내면의 율","Inner Order","underground","-171.159375","136.611911"
"582","2835","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 에인세르 강","Map (Ainsel River)","underground","-128.25","68.059836"
"583","2836","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 깊은 뿌리 밑바닥","Map (Deeproot Depths)","underground","-97.945312","114.668478"
"584","2837","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 부패한 호수","Map (Lake of Rot)","underground","-129.32031","60.40889"
"585","2838","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 모그윈 왕조","Map (Mohgwyn Palace)","underground","-180.192","149.08"
"586","2839","추가 검토 필요","지도 조각: E 데이터에서 동일 제목 없음","map_fragment","지도 조각: 시오프라 강","Map (Siofra River)","underground","-185.96875","132.118084"
"587","2858","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","spell","엘데의 유성","Elden Stars","underground","-101.4375","120.0516"
"588","2860","추가 검토 필요","주문 번역/띄어쓰기 차이 또는 데이터 누락","spell","빙뢰창","Frozen Lightning Spear","underground","-124.515625","63.418097"
"589","2866","형식 정리로 매칭 가능","형식 정리로 매칭 가능(수량/위치/접두사/기호/공백)","talisman","이성의 뿔 장식+1","Clarifying Horn Charm +1","underground","-178.09375","134.305726"
